sample_id,n_boundary_loops,n_target_loops_rpa,center_fan/target_loop_length_before,center_fan/target_loop_length_after,center_fan/improvement,center_fan/closure_ratio,center_fan/n_new_vertices,center_fan/n_new_faces,center_fan/avg_new_face_quality,center_fan/min_new_face_quality,center_fan/std_new_face_quality,center_fan/n_faces_inside,center_fan/n_faces_outside,center_fan/locality_ratio,center_fan/chamfer_distance,center_fan/hausdorff_distance,center_fan/dev_mean,center_fan/dev_max,center_fan/dev_median,center_fan/dev_std,planar_removed_part_aware/target_loop_length_before,planar_removed_part_aware/target_loop_length_after,planar_removed_part_aware/improvement,planar_removed_part_aware/closure_ratio,planar_removed_part_aware/n_new_vertices,planar_removed_part_aware/n_new_faces,planar_removed_part_aware/avg_new_face_quality,planar_removed_part_aware/min_new_face_quality,planar_removed_part_aware/std_new_face_quality,planar_removed_part_aware/n_faces_inside,planar_removed_part_aware/n_faces_outside,planar_removed_part_aware/locality_ratio,planar_removed_part_aware/chamfer_distance,planar_removed_part_aware/hausdorff_distance,planar_removed_part_aware/dev_mean,planar_removed_part_aware/dev_max,planar_removed_part_aware/dev_median,planar_removed_part_aware/dev_std,planar_largest_hole_only/target_loop_length_before,planar_largest_hole_only/target_loop_length_after,planar_largest_hole_only/improvement,planar_largest_hole_only/closure_ratio,planar_largest_hole_only/n_new_vertices,planar_largest_hole_only/n_new_faces,planar_largest_hole_only/avg_new_face_quality,planar_largest_hole_only/min_new_face_quality,planar_largest_hole_only/std_new_face_quality,planar_largest_hole_only/n_faces_inside,planar_largest_hole_only/n_faces_outside,planar_largest_hole_only/locality_ratio,planar_largest_hole_only/chamfer_distance,planar_largest_hole_only/hausdorff_distance,planar_largest_hole_only/dev_mean,planar_largest_hole_only/dev_max,planar_largest_hole_only/dev_median,planar_largest_hole_only/dev_std,trimesh_fill_all/target_loop_length_before,trimesh_fill_all/target_loop_length_after,trimesh_fill_all/improvement,trimesh_fill_all/closure_ratio,trimesh_fill_all/n_new_vertices,trimesh_fill_all/n_new_faces,trimesh_fill_all/avg_new_face_quality,trimesh_fill_all/min_new_face_quality,trimesh_fill_all/std_new_face_quality,trimesh_fill_all/n_faces_inside,trimesh_fill_all/n_faces_outside,trimesh_fill_all/locality_ratio,trimesh_fill_all/chamfer_distance,trimesh_fill_all/hausdorff_distance,trimesh_fill_all/dev_mean,trimesh_fill_all/dev_max,trimesh_fill_all/dev_median,trimesh_fill_all/dev_std,open3d_poisson/target_loop_length_before,open3d_poisson/target_loop_length_after,open3d_poisson/improvement,open3d_poisson/closure_ratio,open3d_poisson/n_new_vertices,open3d_poisson/n_new_faces,open3d_poisson/avg_new_face_quality,open3d_poisson/min_new_face_quality,open3d_poisson/std_new_face_quality,open3d_poisson/n_faces_inside,open3d_poisson/n_faces_outside,open3d_poisson/locality_ratio,open3d_poisson/chamfer_distance,open3d_poisson/hausdorff_distance,open3d_poisson/dev_mean,open3d_poisson/dev_max,open3d_poisson/dev_median,open3d_poisson/dev_std,advancing_front_rpa/target_loop_length_before,advancing_front_rpa/target_loop_length_after,advancing_front_rpa/improvement,advancing_front_rpa/closure_ratio,advancing_front_rpa/n_new_vertices,advancing_front_rpa/n_new_faces,advancing_front_rpa/avg_new_face_quality,advancing_front_rpa/min_new_face_quality,advancing_front_rpa/std_new_face_quality,advancing_front_rpa/n_faces_inside,advancing_front_rpa/n_faces_outside,advancing_front_rpa/locality_ratio,advancing_front_rpa/chamfer_distance,advancing_front_rpa/hausdorff_distance,advancing_front_rpa/dev_mean,advancing_front_rpa/dev_max,advancing_front_rpa/dev_median,advancing_front_rpa/dev_std
42446,128,70,36.11401717045758,0.0,36.11401717045758,1.0,70.0,2141.0,0.3380615172564625,0.009711194520922744,0.2451598345966335,388.0,1753.0,0.18122372723026622,0.09063426533869881,0.6464653975051061,0.011299696134432602,0.047912530829874254,0.010167505586702198,0.0069956984298573015,36.11401717045758,0.0,36.11401717045758,1.0,0.0,2001.0,0.451673916919378,0.2728064738622397,0.18690786274733587,356.0,1645.0,0.17791104447776113,0.09008985998695124,0.6449632797318225,0.011100732704701868,0.05051255998858434,0.00992723460641757,0.0067959322242736745,36.11401717045758,34.32806999821829,1.7859471722392897,0.04945301885995257,0.0,101.0,0.32564382182265433,0.2728064738622397,0.12191067705506062,0.0,101.0,0.0,0.08810230516486789,0.6484648654775963,0.010089264246611981,0.04784642044198193,0.009462393669185316,0.005410048557021208,36.11401717045758,36.11401717045758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08879864738937529,0.6488089984456756,0.010017342550380849,0.031098035095560722,0.009487607991151618,0.0051313767540020405,36.11401717045758,0.0,36.11401717045758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891903272411957,0.6344480525428559,0.011625264641758051,0.07952347700012428,0.009947878123493795,0.008821547821225111,36.11401717045758,0.0,36.11401717045758,1.0,0.0,2001.0,0.4251073526436083,0.10564958853634372,0.1765673884873546,356.0,1645.0,0.17791104447776113,0.08968268295244083,0.647794090706453,0.011262625632297392,0.04771295957208056,0.010058092899788146,0.006929939763360861
39125,16,16,21.676858049896776,0.0,21.676858049896776,1.0,16.0,1116.0,0.1739148635771057,0.011146347852221248,0.16843027899178392,772.0,344.0,0.6917562724014337,0.09803089913211606,0.5962860674666831,0.012330021700048465,0.07900643241198405,0.00996480609336673,0.010658991320039819,21.676858049896776,0.35545623050144953,21.321401819395327,0.983602040956155,0.0,1072.0,0.34388832403213154,0.0,0.1894669325163502,736.0,336.0,0.6865671641791045,0.0993263625185524,0.5916489713288146,0.012135009946852867,0.07735436777822244,0.010017919149524959,0.01020564970189004,21.676858049896776,19.046256217200924,2.6306018326958522,0.12135531019489143,0.0,135.0,0.3044980831753424,0.0,0.15822812844370193,93.0,42.0,0.6888888888888889,0.09709671761573781,0.5995779203329498,0.010229579159369027,0.07512860549960033,0.009428998735394618,0.006031314029904782,21.676858049896776,21.676858049896776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650881579463659,0.5970070421876429,0.01014651105048381,0.034955166614831515,0.009587624293038874,0.005308815170332416,21.676858049896776,0.0,21.676858049896776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09410835347867794,0.5831563312389447,0.010286483689245889,0.05619698815618778,0.009563474926433198,0.005553735791012996,21.676858049896776,0.0,21.676858049896776,1.0,0.0,1084.0,0.3640359526278273,0.11745163980310706,0.2104774639337455,756.0,328.0,0.6974169741697417,0.09852247292387786,0.5958930016159648,0.012263298104502841,0.08390309245261758,0.00992447378604197,0.010788050706568752
36858,44,40,64.68661270171596,0.0,64.68661270171596,1.0,40.0,3484.0,0.16025635282552134,0.000837222638205835,0.14061496230639584,1024.0,2460.0,0.2939150401836969,0.09627918544119093,0.5701044028704089,0.01246929002038352,0.0771350875715073,0.011150218960342198,0.007390200420749408,64.68661270171596,3.0365501392752297,61.65006256244073,0.9530575182027629,0.0,3380.0,0.5459870251745446,0.03672183633547477,0.25416732108154055,968.0,2412.0,0.2863905325443787,0.09639779698525121,0.5802130284936474,0.011738613232048167,0.07766188891307721,0.010864361400734043,0.006453929745195637,64.68661270171596,61.005305392798384,3.6813073089175745,0.056909879110425554,0.0,197.0,0.6242055465621141,0.2189245943090283,0.24268453910388801,0.0,197.0,0.0,0.0949141853828389,0.5792448969835725,0.011403377370929025,0.034944586735945256,0.010731399605878864,0.005373023741977266,64.68661270171596,64.68661270171596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09856797652451763,0.5816147844704439,0.011528038342116659,0.03679414783997549,0.010895443902036825,0.005516278433591198,64.68661270171596,3.2652094574595356,61.421403244256425,0.9495226396763713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09692693801946295,0.5635570830409624,0.014488870246540102,0.08930741418004054,0.01139147818870492,0.012350352956150829,64.68661270171596,0.0,64.68661270171596,1.0,0.0,3404.0,0.5475431164926976,0.06539802802145535,0.25794473836511056,976.0,2428.0,0.28672150411280845,0.09778041527896421,0.5832657736655246,0.011777891796066043,0.07643808575812208,0.010821269192252443,0.0064712665776660095
3033,41,41,72.69465273374017,0.0,72.69465273374017,1.0,41.0,2575.0,0.1915804584026617,0.0035080915086882227,0.2173157334734783,2575.0,0.0,1.0,0.06036820119738166,0.5177929907990698,0.02597039746829526,0.11027123636062777,0.014925269775081774,0.025915021028624013,72.69465273374017,18.403692598505696,54.29096013523447,0.7468356762647566,0.0,2445.0,0.37673013285240753,0.030681914565038704,0.2612818842894058,2445.0,0.0,1.0,0.05872199359674908,0.5233701631477778,0.025222111189872953,0.10266733922062733,0.014183664997588547,0.025920521151727882,72.69465273374017,69.13765215055827,3.557000583181903,0.04893070465870697,0.0,201.0,0.23694416611679966,0.030681914565038704,0.21779874708378147,201.0,0.0,1.0,0.045856099370257974,0.5214742703092351,0.014579544378046375,0.09670088775408704,0.011324448870372842,0.014613129848429584,72.69465273374017,72.69465273374017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04387744556707021,0.5215456957437631,0.01142730861441877,0.04146303088945877,0.010721563348174966,0.006054065496978932,72.69465273374017,1.819874915537015,70.87477781820316,0.9749654913105824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05003824155556719,0.5149761587093743,0.01824637253285579,0.16204365198780044,0.011871988040742472,0.022014005785527438,,,,,,,,,,,,,,,,,,
836,60,36,8.632839684241848,0.0,8.632839684241848,1.0,36.0,1089.0,0.3556972611038018,0.15689175516966203,0.11002565991552389,363.0,726.0,0.3333333333333333,0.027866292908409376,0.36697025020156315,0.011424620490274697,0.05178148794184658,0.010693053995607181,0.0061090880475239305,8.632839684241848,0.0,8.632839684241848,1.0,0.0,1017.0,0.43515553040243476,0.2930763582864425,0.1641396022663619,339.0,678.0,0.3333333333333333,0.028011831381589775,0.36328149369091706,0.011516613690434855,0.045472620282860324,0.010711577644967447,0.006209230903177137,8.632839684241848,8.632839684241848,0.0,0.0,0.0,32.0,0.4610859775372947,0.3180524018321825,0.17098291055658602,0.0,32.0,0.0,0.0287231476200484,0.3706361470584113,0.011451385648721793,0.04412906608254463,0.010696527618982096,0.006078674335708663,8.632839684241848,8.632839684241848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02792072334794924,0.3645739582323875,0.011529853016938969,0.04697398950673903,0.010727120894183787,0.006158948850976142,8.632839684241848,5.99348801717289,2.639351667068958,0.30573389100306814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730355768104487,0.5075759418381787,0.049934206291371526,0.5052482113508693,0.0144524375223795,0.09488339214075536,8.632839684241848,0.0,8.632839684241848,1.0,0.0,1017.0,0.3807513514663937,0.11872167284430842,0.1462677774940645,339.0,678.0,0.3333333333333333,0.02796285757872783,0.36415359609041853,0.011505346489730763,0.043447937033953166,0.010762749991636442,0.006141394251193463
42149,116,92,29.060987640600956,0.0,29.060987640600956,1.0,92.0,2608.0,0.3833864203841974,0.003007393413393281,0.15577616881790182,1468.0,1140.0,0.5628834355828221,0.03384951773055594,0.3321219635527558,0.014732188222533662,0.05699047509792924,0.013686254080412671,0.007843168383584268,29.060987640600956,3.28019250646335,25.780795134137605,0.887127287378196,0.0,2418.0,0.4803880624305902,0.07292358837398852,0.1906405068639665,1356.0,1062.0,0.5607940446650124,0.03319350198295852,0.33267757139337756,0.014882692596251433,0.05899030992644659,0.013726423381052857,0.00807249772251012,29.060987640600956,29.060987640600956,0.0,0.0,0.0,50.0,0.5550859666475616,0.13773639911005825,0.2398975875782843,0.0,50.0,0.0,0.033212145384247486,0.3424327934560516,0.01461917189119568,0.05366460158051507,0.013510613572741175,0.007885644076278411,29.060987640600956,29.060987640600956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03337392676694088,0.3418589634677552,0.014813173971890439,0.05447020985299629,0.013743456837397017,0.007926303038664628,29.060987640600956,16.30149636046879,12.759491280132167,0.4390591069350288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06411938725827748,0.47257495366779123,0.04149895683202054,0.4878904727178621,0.021261301698505562,0.062293495345145264,29.060987640600956,0.0,29.060987640600956,1.0,0.0,2424.0,0.4379114489580599,0.020549298947224424,0.18712970222236475,1356.0,1068.0,0.5594059405940595,0.03383356766673253,0.3317831730735324,0.014601211769297637,0.06107442179214983,0.013432180442371816,0.007792740677126132
35697,144,88,52.23792319192182,0.0,52.23792319192182,1.0,88.0,3042.0,0.3003776869489126,0.01293699338400539,0.24015976735786135,1964.0,1078.0,0.6456278763971072,0.047056813366592676,0.3707749364682931,0.013376842641558057,0.05909863590920755,0.01204754260025781,0.00784141517368584,52.23792319192182,0.0,52.23792319192182,1.0,0.0,2866.0,0.4470018017583371,0.05562433375489596,0.23333338941707873,1823.0,1043.0,0.6360781577110955,0.0490675147030048,0.36931874825804417,0.013283331790745407,0.060301623652321806,0.011996699668897663,0.007993496730106764,52.23792319192182,49.314141775067355,2.9237814168544674,0.05597047581911918,0.0,119.0,0.2105941589118727,0.05562433375489596,0.2047789259589017,1.0,118.0,0.008403361344537815,0.04652699837210767,0.3692546621389702,0.011802742868309022,0.04200270180114598,0.011006441953337325,0.006255666091152187,52.23792319192182,52.23792319192182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04593780296634885,0.3702021393417109,0.01172901320844758,0.04866229677448579,0.010974617971471031,0.006218974370179886,52.23792319192182,0.0,52.23792319192182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343550855096033,0.3737485310411471,0.02504795257432077,0.15532596382938932,0.014285421115841357,0.029959252116362974,52.23792319192182,0.0,52.23792319192182,1.0,0.0,2866.0,0.42711123885264124,0.034392387475227326,0.2244857723160896,1816.0,1050.0,0.633635729239358,0.04944767511571255,0.3711981697340458,0.013511537934439278,0.06242863388960591,0.012089023508302769,0.008216766658385648
42300,6,6,2.0461627372126716,0.0,2.0461627372126716,1.0,6.0,330.0,0.2286151453150187,0.06101019388882877,0.07675636649725058,330.0,0.0,1.0,0.08773990992079864,0.7438269545097674,0.008922609743458933,0.033647514118261904,0.008417320148881169,0.004683230188994942,2.0461627372126716,0.0,2.0461627372126716,1.0,0.0,318.0,0.3898160064142125,0.1304538112513531,0.20856846523148614,318.0,0.0,1.0,0.09170644513951992,0.7438737801667799,0.00886312748435429,0.03741786113539422,0.008290886396331,0.004720755790262258,2.0461627372126716,1.7039065531986193,0.34225618401405233,0.16726733303739139,0.0,53.0,0.37601858434063057,0.1304538112513531,0.20070794940717632,53.0,0.0,1.0,0.08800254861726169,0.7464347620278379,0.00885670716597137,0.037702928152858715,0.008366140994631106,0.004591062275881049,2.0461627372126716,2.0461627372126716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08760678420066986,0.7455745666146021,0.008919416812328867,0.03544152798045004,0.008435264348977942,0.004598473148724116,2.0461627372126716,6.25370854052157,-4.207545803308898,0.0,8470.0,10313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10419911882153016,0.7146346002169159,0.027334267398159903,0.2556709453685353,0.012124901331214022,0.036321141223637186,2.0461627372126716,0.0,2.0461627372126716,1.0,0.0,318.0,0.4011170807509784,0.07606407310593816,0.22649659588914,318.0,0.0,1.0,0.09051391181862355,0.744034006898159,0.008902782646299548,0.03934059185565496,0.008326941933158794,0.004736148420120905
42352,16,16,16.004844307067156,0.0,16.004844307067156,1.0,16.0,924.0,0.1764208271774595,0.011795262146883671,0.22226448789951062,524.0,400.0,0.5670995670995671,0.12116594111028789,0.7604585427999381,0.010262526971753439,0.052269713269789624,0.009017988756872245,0.007047751905603875,16.004844307067156,0.0,16.004844307067156,1.0,0.0,892.0,0.3631258614786416,0.2815668470426499,0.15147987430209978,396.0,496.0,0.4439461883408072,0.12590898089321118,0.7607714292058786,0.009964825639849118,0.05259924179575608,0.008674075663111307,0.006859460205231735,16.004844307067156,14.277287809604081,1.727556497463075,0.10793960030590544,0.0,98.0,0.33642466414789984,0.2815668470426499,0.1263959587676346,36.0,62.0,0.3673469387755102,0.12512389980644092,0.7605943589884284,0.009087700705333426,0.05071697523696954,0.008522262316672385,0.004903610065756354,16.004844307067156,16.004844307067156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258544668756364,0.7602338002226096,0.00906195563052676,0.03244288941183984,0.00851289884771887,0.004791432871455972,16.004844307067156,0.0,16.004844307067156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312989107020639,0.7601454794422081,0.009148001559418485,0.032056629775353875,0.008507758877825402,0.0047579571710440055,16.004844307067156,0.0,16.004844307067156,1.0,0.0,892.0,0.3529446696566901,0.22435154572309493,0.12964801585078964,396.0,496.0,0.4439461883408072,0.1229504927056906,0.7608376991628656,0.01006201147118218,0.05291522995620191,0.00879634932280356,0.006881069675228564
349,8,8,0.9693804809246427,0.0,0.9693804809246427,1.0,8.0,232.0,0.4232709478353183,0.241901319942591,0.09042162729641764,232.0,0.0,1.0,0.06260937964733876,0.7138576735220691,0.0063870009267586025,0.02821127307291987,0.005987520406873994,0.0034388380013348823,0.9693804809246427,0.0,0.9693804809246427,1.0,0.0,216.0,0.4389355838905699,0.13000869286889544,0.22170545763552077,216.0,0.0,1.0,0.061732009475859204,0.7129209413686749,0.006340169734116175,0.025336383065226214,0.0059292473379396315,0.0033329165517653617,0.9693804809246427,0.8422662728007355,0.12711420812390717,0.13112932499183338,0.0,28.0,0.49665356099312036,0.13000869286889544,0.23066305677152932,28.0,0.0,1.0,0.06401681858291151,0.7137868021729009,0.006316861579471562,0.02328035591036324,0.005939179030701916,0.0033323128324216833,0.9693804809246427,0.9693804809246427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617545062755592,0.7142311905637413,0.0063535689049321,0.022667780495635313,0.006012125995894294,0.00332609436452923,0.9693804809246427,0.0,0.9693804809246427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076207352211648,0.7137729747626708,0.022327108558645437,0.17009778047608837,0.009652328129367616,0.027987331726355945,,,,,,,,,,,,,,,,,,
38304,18,18,3.073152687039549,0.0,3.073152687039549,1.0,18.0,675.0,0.2951649238972511,0.022113846123576263,0.15269058229354984,675.0,0.0,1.0,0.05925506513017796,0.6859651749997273,0.010494092960773629,0.039756990584775755,0.00987433533717552,0.0053629598582831586,3.073152687039549,0.0,3.073152687039549,1.0,0.0,639.0,0.45716983925284516,0.10090199086419115,0.23226712325306156,639.0,0.0,1.0,0.061657360455253316,0.683909123181781,0.010518467220464976,0.041715224839748544,0.009829268833827356,0.005490221159264528,3.073152687039549,2.862787888755762,0.2103647982837873,0.06845243946744395,0.0,46.0,0.25448288764223886,0.10090199086419115,0.16502951811890004,46.0,0.0,1.0,0.0625022581266022,0.6828476636861642,0.010602020520473505,0.04029423506286817,0.009909710518139363,0.005611860409754926,3.073152687039549,3.073152687039549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059459266000647895,0.6829230109573659,0.010570609865678067,0.04373011375487733,0.010026534667449412,0.005503809996783491,3.073152687039549,6.147048910636385,-3.0738962235968357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09937960134632587,0.6847745802070951,0.04607686977527724,0.4010559716639295,0.017300726647899525,0.06807806240264636,,,,,,,,,,,,,,,,,,
39655,8,8,9.695718080123783,0.0,9.695718080123783,1.0,8.0,960.0,0.08826873920640951,0.004936352348629394,0.1379180124322776,960.0,0.0,1.0,0.17765868995948284,0.7124399153639122,0.010456757578004548,0.04688400365206956,0.009949344288777282,0.005313776346995038,9.695718080123783,0.0,9.695718080123783,1.0,0.0,944.0,0.3714472390273905,0.2930184516916663,0.10897300833724254,944.0,0.0,1.0,0.17854829244579906,0.714570803901506,0.010366334526086903,0.03238337153848239,0.009872804625142525,0.005337587329569303,9.695718080123783,8.48375332010831,1.2119647600154728,0.125,0.0,118.0,0.37144723902739046,0.2930184516916663,0.10897300833724255,118.0,0.0,1.0,0.17263069802532105,0.7121767763602576,0.01030228332960415,0.029288553661918237,0.009849487696917847,0.005178646500077726,9.695718080123783,9.695718080123783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17703760940076588,0.7132597187042738,0.010201080974990374,0.03191014203283142,0.009724108395655445,0.005147708165419169,9.695718080123783,4.360434404952892,5.33528367517089,0.5502721542727422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21974806035771205,0.7154777739517072,0.06003768737382539,0.3726959156584326,0.012241349511381156,0.10181738336714209,9.695718080123783,0.0,9.695718080123783,1.0,0.0,944.0,0.34936063774153664,0.0910745000527404,0.09997918379950375,944.0,0.0,1.0,0.17936830070744647,0.7146758791835564,0.010415410119289786,0.03587547909303097,0.009846775924310578,0.005281446721591518
41918,88,46,21.940076575858686,0.0,21.940076575858686,1.0,46.0,1348.0,0.37756821086194176,0.11886501999376833,0.10300095333318042,468.0,880.0,0.34718100890207715,0.09140680471395037,0.618088450086069,0.011832516007970965,0.05173351639485494,0.010859740705380934,0.006786327081144012,21.940076575858686,0.0,21.940076575858686,1.0,0.0,1260.0,0.4822357583895952,0.0,0.18607932735350294,440.0,820.0,0.3492063492063492,0.08942318790633418,0.6161262914043508,0.011552772787220323,0.05439631154944353,0.01060609625123882,0.006494544964140994,21.940076575858686,21.940076575858686,0.0,0.0,0.0,71.0,0.40630832780675397,0.2706586750303808,0.14344614484438634,0.0,71.0,0.0,0.09150552449645062,0.6217303421733168,0.011130659756413515,0.03676915252232863,0.01048136149702767,0.0058164468951131774,21.940076575858686,21.940076575858686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877625473789982,0.6207328183279788,0.011052804646901454,0.03956183818950886,0.010310425369830624,0.005833957774129379,21.940076575858686,0.0,21.940076575858686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08856088253680298,0.6033465479537095,0.011483011705185328,0.05524571801089534,0.010690667217426696,0.005983711918911404,21.940076575858686,0.0,21.940076575858686,1.0,0.0,1256.0,0.4274855759257572,0.060207095084182455,0.18873078517282155,436.0,820.0,0.3471337579617834,0.0889768547327595,0.6158691406833487,0.011547351855350885,0.055895678613147204,0.01053418787100955,0.006661949559237634
43941,62,58,14.560051267660004,0.0,14.560051267660004,1.0,58.0,1946.0,0.36016578085384165,0.09956837449277457,0.0955381316410885,617.0,1329.0,0.3170606372045221,0.0393293856376534,0.5441490955276218,0.010440787717508756,0.04039348073073025,0.009690778507965285,0.005507388139468522,14.560051267660004,0.0,14.560051267660004,1.0,0.0,1836.0,0.3992724713783394,0.07091576883165655,0.18753935893684812,577.0,1259.0,0.3142701525054466,0.038251356723973576,0.542857642083752,0.010500747891001264,0.04104659776331637,0.009738082365086297,0.005517241780759687,14.560051267660004,14.03901563416498,0.5210356334950248,0.03578528838372441,0.0,68.0,0.3006401427628461,0.07091576883165655,0.16731080452571545,0.0,68.0,0.0,0.03835722531438267,0.5431766194106897,0.010469700746177353,0.037693854440942795,0.009758429306384315,0.005560814567226375,14.560051267660004,14.560051267660004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037468815959506616,0.5428597706153553,0.010382763624015912,0.04102413842099115,0.00967234237424618,0.005475688360847114,14.560051267660004,0.9895404507067517,13.570510816953252,0.9320372962625025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442402639416454,0.544294981236223,0.015447608470675018,0.1030030294557625,0.011855305120045727,0.013844174926697168,,,,,,,,,,,,,,,,,,
41527,8,8,1.7690498551742673,0.0,1.7690498551742673,1.0,8.0,420.0,0.22134901290693068,0.0813954246920298,0.08041040031168255,420.0,0.0,1.0,0.04071868694614133,0.5506850170260558,0.00982009018942102,0.03674595211584022,0.00909551002562884,0.0052507550090298465,1.7690498551742673,0.0,1.7690498551742673,1.0,0.0,404.0,0.38646550684101727,0.18670990750631064,0.20982123538736733,404.0,0.0,1.0,0.04013645123660982,0.5510095196333479,0.009933362840567695,0.03426008058455289,0.009234783816020005,0.005265678381043792,1.7690498551742673,1.5475373634971845,0.22151249167708276,0.12521551669625597,0.0,51.0,0.3956942458710885,0.18670990750631064,0.2104314267302872,51.0,0.0,1.0,0.039421245712820345,0.5491846033210627,0.0098632243824451,0.034994483658782646,0.009178952574356126,0.00521076012346758,1.7690498551742673,1.7690498551742673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04029276867347267,0.5513291202622532,0.009828727719791232,0.03398218360722504,0.009189542347222818,0.005201592624012529,1.7690498551742673,0.0,1.7690498551742673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10643241101487977,0.5552076199032515,0.06861196043459751,0.49674596450828995,0.016356284749165437,0.11273905995002742,1.7690498551742673,0.0,1.7690498551742673,1.0,0.0,404.0,0.3794689496958358,0.12867918456273786,0.2033116143119178,404.0,0.0,1.0,0.04029802531708015,0.5513336375077305,0.009813566672481674,0.03688573320434106,0.009149378912307566,0.005164638616580722
2243,30,26,54.696813827698264,0.0,54.696813827698264,1.0,26.0,2729.0,0.1357730309418423,0.01036219271055647,0.10815167327033028,995.0,1734.0,0.36460241846830344,0.06699668550861729,0.6906840294265936,0.01766038868250934,0.12302585419027208,0.01249059231169037,0.016375512817411633,54.696813827698264,6.29669553598779,48.40011829171048,0.8848800305658907,0.0,2615.0,0.6465301741103193,0.10158901203109147,0.1856110360307367,1234.0,1381.0,0.47189292543021033,0.05768144155887692,0.6828275399073995,0.010554778359332974,0.03556351366846271,0.009939165041064625,0.005533251843134153,54.696813827698264,50.38498261856749,4.311831209130773,0.07883148774832804,0.0,221.0,0.7273781604695451,0.3218839713522526,0.10064081479505044,112.0,109.0,0.5067873303167421,0.06143552599866379,0.6927085443780236,0.010065053284603437,0.03690870937286033,0.009496222887209598,0.005235407550543734,54.696813827698264,54.696813827698264,0.0,0.0,0.0,8.0,0.925087895233029,0.9095201502569749,0.015567744976054232,0.0,8.0,0.0,0.0587216675764693,0.6893060683713614,0.010009190062900446,0.0352985623869065,0.009385726484868628,0.005266040543741916,54.696813827698264,4.990965823687155,49.70584800401111,0.9087521653562982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075124295214204,0.7263843286872916,0.01849657374390535,0.10384233983764576,0.015571890389457381,0.01312395178489117,,,,,,,,,,,,,,,,,,
